course_id,title,level
2999,What is Data Science?,Beginner|Intermediate|Advanced
3000,The Science of Gastronomy,Beginner|Intermediate|Advanced
3001,Business English: Meetings,Beginner|Intermediate|Advanced
3002,Foundations of strategic business analytics,Beginner|Intermediate|Advanced
3003,Speaking to Inspire: Ceremonial and Motivational Speeches,Beginner|Intermediate|Advanced
3004,Race and Cultural Diversity in American Life and History,Beginner|Intermediate|Advanced
3005,Becoming a Social Entrepreneur: Getting Started,Beginner|Intermediate|Advanced
3006,Writing a Personal Essay,Beginner|Intermediate|Advanced
3007,"Curanderismo: Traditional Healing of the Mind, Energy & Spirit",Beginner|Intermediate|Advanced
3008,Unordered Data Structures,Beginner|Intermediate|Advanced
3009,Case studies in business analytics with ACCENTURE,Beginner|Intermediate|Advanced
3010,Graphing with ggplot2,Beginner|Intermediate|Advanced
3011,Capstone Value Creation through Innovation,Beginner|Intermediate|Advanced
3012,Using Efficient Sorting Algorithms in Java to Arrange Tax Data,Beginner|Intermediate|Advanced
3013,Introduction to Integrative Nursing,Beginner|Intermediate|Advanced
3014,Magnetics for Power Electronic Converters,Beginner|Intermediate|Advanced
3015,Ferrous Technology II,Beginner|Intermediate|Advanced
3016,Motivational Enhancement Techniques: Working with Patients with Opioid & Substance Use Disorders or High Risk Use MAT Waiver Training Supplemental Course,Beginner|Intermediate|Advanced
3017,"Managing Responsibly: Practicing Sustainability, Responsibility and Ethics",Beginner|Intermediate|Advanced
3018,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,Beginner|Intermediate|Advanced
3019,International migrations: a global issue,Beginner|Intermediate|Advanced
3020,Mandarin Chinese 3: Chinese for Beginners,Beginner|Intermediate|Advanced
3021,Blockchain for the decision maker,Beginner|Intermediate|Advanced
3022,Operating Systems and You: Becoming a Power User,Beginner|Intermediate|Advanced
3023,Implementing Hangman Game Using Basics of Python 3,Beginner|Intermediate|Advanced
3024,Introduction to JavaScript,Beginner|Intermediate|Advanced
3025,Build a Data Science Web App with Streamlit and Python,Beginner|Intermediate|Advanced
3026,Testing and Debugging Python,Beginner|Intermediate|Advanced
3027,Games without Chance: Combinatorial Game Theory,Beginner|Intermediate|Advanced
3028,Build a Database from a Relational Model,Beginner|Intermediate|Advanced
3029,Designing data-intensive applications,Beginner|Intermediate|Advanced
3030,Enhance Student Learning through Kahoot,Beginner|Intermediate|Advanced
3031,Market and Competition in Pricing Strategy,Beginner|Intermediate|Advanced
3032,Constitutional Reforms in Russia,Beginner|Intermediate|Advanced
3033,Managing Change when Moving to Google Cloud,Beginner|Intermediate|Advanced
3034,Questionnaire Design for Social Surveys,Beginner|Intermediate|Advanced
3035,Branding and Customer Experience,Beginner|Intermediate|Advanced
3036,Corporate Finance II: Financing Investments and Managing Risk,Beginner|Intermediate|Advanced
3037,Sharing Cities: Governance and Urban Sustainability,Beginner|Intermediate|Advanced
3038,Think Again III: How to Reason Inductively,Beginner|Intermediate|Advanced
3039,Introduction to People Analytics,Beginner|Intermediate|Advanced
3040,Building Web Applications in PHP,Beginner|Intermediate|Advanced
3041,Forecasting Skills: See the Future Before it Happens,Beginner|Intermediate|Advanced
3042,Foundations of Data Science: K-Means Clustering in Python,Beginner|Intermediate|Advanced
3043,Functional Programming Principles in Scala,Beginner|Intermediate|Advanced
3044,"The Sustainable Development Goals � A global, transdisciplinary vision for the future",Beginner|Intermediate|Advanced
3045,Investments II: Lessons and Applications for Investors,Beginner|Intermediate|Advanced
3046,Foundations of Diversity and Inclusion at Work TeachOut,Beginner|Intermediate|Advanced
3047,Introduction to FPGA Design for Embedded Systems,Beginner|Intermediate|Advanced
3048,Basic Cryptography and Programming with Crypto API,Beginner|Intermediate|Advanced
3049,"History of Rock, Part One",Beginner|Intermediate|Advanced
3050,COVID-19 Contact Tracing,Beginner|Intermediate|Advanced
3051,User Research and Design,Beginner|Intermediate|Advanced
3052,Perfect Tenses and Modals,Beginner|Intermediate|Advanced
3053,Firm Level Economics: Consumer and Producer Behavior,Beginner|Intermediate|Advanced
3054,K-12 Blended & Online Learning,Beginner|Intermediate|Advanced
3055,Kinematics: Describing the Motions of Spacecraft,Beginner|Intermediate|Advanced
3056,Foundations of Teaching for Learning: Introduction to Student Assessment,Beginner|Intermediate|Advanced
3057,Toledo: Deciphering Secrets of Medieval Spain,Beginner|Intermediate|Advanced
3058,Requirements Writing,Beginner|Intermediate|Advanced
3059,Managerial Accounting: Tools for Facilitating and Guiding Business Decisions,Beginner|Intermediate|Advanced
3060,Responsive Website Development and Design Capstone,Beginner|Intermediate|Advanced
3061,Regression Models,Beginner|Intermediate|Advanced
3062,Regression Models,Beginner|Intermediate|Advanced
3063,Global Environmental Management,Beginner|Intermediate|Advanced
3064,"Server-side Development with NodeJS, Express and MongoDB",Beginner|Intermediate|Advanced
3065,"Server-side Development with NodeJS, Express and MongoDB",Beginner|Intermediate|Advanced
3066,Health Care Delivery in Healthcare Organizations,Beginner|Intermediate|Advanced
3067,Essential Google Cloud Infrastructure: Foundation,Beginner|Intermediate|Advanced
3068,Essential Google Cloud Infrastructure: Foundation,Beginner|Intermediate|Advanced
3069,Healthcare Entrepreneurship: Taking Ideas to Market,Beginner|Intermediate|Advanced
3070,Building a Hiring Plan by Analyzing Past Data in Sheets,Beginner|Intermediate|Advanced
3071,Perform Feature Analysis with Yellowbrick,Beginner|Intermediate|Advanced
3072,Usable Security,Beginner|Intermediate|Advanced
3073,Chinese Politics Part 2 � China and the World,Beginner|Intermediate|Advanced
3074,Federal Taxation II: Property Transactions of Business Owners and Shareholders,Beginner|Intermediate|Advanced
3075,Teaching and Assessing Clinical Skills,Beginner|Intermediate|Advanced
3076,Introduction to the Biology of Cancer,Beginner|Intermediate|Advanced
3077,Hypothesis Testing in Public Health,Beginner|Intermediate|Advanced
3078,Creativity Toolkit II: Creative Collaboration,Beginner|Intermediate|Advanced
3079,Palo Alto Networks Cybersecurity Gateway I,Beginner|Intermediate|Advanced
3080,Jacobi modular forms: 30 ans apr�s,Beginner|Intermediate|Advanced
3081,Newborn Capstone,Beginner|Intermediate|Advanced
3082,Strategy Formulation,Beginner|Intermediate|Advanced
3083,Plant Bioinformatics Capstone,Beginner|Intermediate|Advanced
3084,An Introduction to Consumer Neuroscience & Neuromarketing,Beginner|Intermediate|Advanced
3085,Web Application Development: Basic Concepts,Beginner|Intermediate|Advanced
3086,Exploratory Data Analysis with MATLAB,Beginner|Intermediate|Advanced
3087,Network Data Science with NetworkX and Python,Beginner|Intermediate|Advanced
3088,Problem-Solving Skills for University Success,Beginner|Intermediate|Advanced
3089,Cybersecurity Capstone Project,Beginner|Intermediate|Advanced
3090,Creating Cutscenes in Unity,Beginner|Intermediate|Advanced
3091,Giving Sense to Your Leadership Experience,Beginner|Intermediate|Advanced
3092,Deep Learning for Business,Beginner|Intermediate|Advanced
3093,Planet Earth...and You!,Beginner|Intermediate|Advanced
3094,Style Tables with CSS,Beginner|Intermediate|Advanced
3095,"Coding for Designers, Managers, & Entrepreneurs I",Beginner|Intermediate|Advanced
3096,Mastering Statics,Beginner|Intermediate|Advanced
3097,Google Cloud Platform Big Data and Machine Learning Fundamentals,Beginner|Intermediate|Advanced
3098,Google Cloud Platform Big Data and Machine Learning Fundamentals,Beginner|Intermediate|Advanced
3099,Application Systems Programming,Beginner|Intermediate|Advanced
3100,Hybrid Cloud Infrastructure Foundations with Anthos,Beginner|Intermediate|Advanced
3101,Exploiting and Securing Vulnerabilities in Java Applications,Beginner|Intermediate|Advanced
3102,Advanced Neurobiology II,Beginner|Intermediate|Advanced
3103,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Social/Peer Perspective)",Beginner|Intermediate|Advanced
3104,Foundational Skills for Communicating About Health,Beginner|Intermediate|Advanced
3105,Quantum Mechanics,Beginner|Intermediate|Advanced
3106,Introduction to Cataract Surgery,Beginner|Intermediate|Advanced
3107,Computational Social Science Capstone Project,Beginner|Intermediate|Advanced
3108,Increasing Real Estate Management Profits: Harnessing Data Analytics,Beginner|Intermediate|Advanced
3109,Building Recommendation System Using MXNET on AWS Sagemaker,Beginner|Intermediate|Advanced
3110,SRS Documents: Requirements and Diagrammatic Notations,Beginner|Intermediate|Advanced
3111,Finance For Everyone: Value,Beginner|Intermediate|Advanced
3112,Internet of Things Capstone: Build a Mobile Surveillance System,Beginner|Intermediate|Advanced
3113,Create a Simple Project Timeline in Google Sheets,Beginner|Intermediate|Advanced
3114,Framework for Data Collection and Analysis,Beginner|Intermediate|Advanced
3115,Physics 101 - Energy and Momentum,Beginner|Intermediate|Advanced
3116,Introduction to Basic Vibrations,Beginner|Intermediate|Advanced
3117,Equivalent Circuit Cell Model Simulation,Beginner|Intermediate|Advanced
3118,Azure Infrastructure Fundamentals,Beginner|Intermediate|Advanced
3119,Vowels of American English Pronunciation,Beginner|Intermediate|Advanced
3120,Introduction to Finance: The Role of Financial Markets,Beginner|Intermediate|Advanced
3121,Serving Tensorflow Models with a REST API,Beginner|Intermediate|Advanced
3122,Battery State-of-Health (SOH) Estimation,Beginner|Intermediate|Advanced
3123,"Cameras, Exposure, and Photography",Beginner|Intermediate|Advanced
3124,Diabetes - a Global Challenge,Beginner|Intermediate|Advanced
3125,Curanderismo: Traditional Healing of the Body,Beginner|Intermediate|Advanced
3126,The Challenges of Global Health,Beginner|Intermediate|Advanced
3127,Understanding User Needs,Beginner|Intermediate|Advanced
3128,iOS App Development Basics,Beginner|Intermediate|Advanced
3129,Big Data Analysis with Scala and Spark,Beginner|Intermediate|Advanced
3130,Intermediate Grammar Project,Beginner|Intermediate|Advanced
3131,Corporate Strategy,Beginner|Intermediate|Advanced
3132,Systems Thinking In Public Health,Beginner|Intermediate|Advanced
3133,On Being a Scientist,Beginner|Intermediate|Advanced
3134,Build an App in Android Studio using Activities,Beginner|Intermediate|Advanced
3135,Aboriginal Worldviews and Education,Beginner|Intermediate|Advanced
3136,TensorFlow Serving with Docker for Model Deployment,Beginner|Intermediate|Advanced
3137,Introduction to Statistics & Data Analysis in Public Health,Beginner|Intermediate|Advanced
3138,Portfolio Selection and Risk Management,Beginner|Intermediate|Advanced
3139,Fighting COVID-19 with Epidemiology: A Johns Hopkins Teach-Out,Beginner|Intermediate|Advanced
3140,Relational Database Support for Data Warehouses,Beginner|Intermediate|Advanced
3141,Business English: Finance and Economics,Beginner|Intermediate|Advanced
3142,"Health, Housing, and Educational Services",Beginner|Intermediate|Advanced
3143,Create Python Linux Script to Generate a Disk Usage Report,Beginner|Intermediate|Advanced
3144,Introduction to Enumerative Combinatorics,Beginner|Intermediate|Advanced
3145,Russian for beginners 3. ??????? ????: A1,Beginner|Intermediate|Advanced
3146,Create Training Videos with Powtoon,Beginner|Intermediate|Advanced
3147,What�s Your Big Idea?,Beginner|Intermediate|Advanced
3148,Motion Planning for Self-Driving Cars,Beginner|Intermediate|Advanced
3149,Prehospital care of acute stroke and patient selection for endovascular treatment using the RACE scale,Beginner|Intermediate|Advanced
3150,Simple Nearest Neighbors Regression and Classification,Beginner|Intermediate|Advanced
3151,Global Impact: Business Ethics,Beginner|Intermediate|Advanced
3152,Sales Pitch and Closing,Beginner|Intermediate|Advanced
3153,The Kennedy Half Century,Beginner|Intermediate|Advanced
3154,Digital Competition in Financial Services,Beginner|Intermediate|Advanced
3155,Plant Bioinformatics,Beginner|Intermediate|Advanced
3156,Health in Complex Humanitarian Emergencies,Beginner|Intermediate|Advanced
3157,NoSQL systems,Beginner|Intermediate|Advanced
3158,Transmission electron microscopy for materials science,Beginner|Intermediate|Advanced
3159,Music for Wellness,Beginner|Intermediate|Advanced
3160,Create Your First Web App with Python and Flask,Beginner|Intermediate|Advanced
3161,Web and Mobile Testing with Selenium,Beginner|Intermediate|Advanced
3162,Real-Time Cyber Threat Detection and Mitigation,Beginner|Intermediate|Advanced
3163,Astrobiology and the Search for Extraterrestrial Life,Beginner|Intermediate|Advanced
3164,The History of Modern Israel -  Part II: Challenges of Israel as a sovereign state,Beginner|Intermediate|Advanced
3165,3D Model Creation with Autodesk Fusion 360,Beginner|Intermediate|Advanced
3166,Supply Chain Logistics,Beginner|Intermediate|Advanced
3167,System Validation: Automata and behavioural equivalences,Beginner|Intermediate|Advanced
3168,Equine Welfare and Management,Beginner|Intermediate|Advanced
3169,Climate Change and Water in Mountains: A Global Concern,Beginner|Intermediate|Advanced
3170,"Our Earth: Its Climate, History, and Processes",Beginner|Intermediate|Advanced
3171,Russian company law. Company management,Beginner|Intermediate|Advanced
